Step,Time,SpeedX,SpeedY,SpeedZ,TrackPos,Angle,RPM,Gear_State,CurLapTime,DistFromStart,DistRaced,Fuel,Damage,RacePos,Accel,Brake,Steer,Gear_Control,Clutch,Meta,IsAutoShifting,LastManualShiftTime,SteerDirection,IsStopped
51,1746969285.1255739,0.0227216,0.419934,-0.033683,0.343307,0.01218,1055.55,1,0.058,2952.63,0.00146484,49.9955,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,True
52,1746969285.1446123,0.100086,0.525399,-0.0389732,0.343484,0.0118181,1059.94,1,0.078,2952.63,0.00219727,49.9955,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,True
53,1746969285.1612213,0.0199056,0.625915,-0.0445924,0.3437,0.0112774,1064.32,1,0.098,2952.63,0.00268555,49.9955,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
54,1746969285.1844156,0.0969378,0.7199,-0.0618629,0.343951,0.0105421,1068.71,1,0.118,2952.64,0.00341797,49.9955,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
55,1746969285.2061515,0.0173154,0.800078,-0.0905809,0.344234,0.00959319,1073.08,1,0.138,2952.64,0.00390625,49.9955,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
56,1746969285.2263849,0.096609,0.856113,-0.119183,0.344543,0.00841111,1077.45,1,0.158,2952.64,0.00463867,49.9955,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,True
57,1746969285.242437,0.0190314,0.888389,-0.149792,0.344866,0.00691002,1081.82,1,0.178,2952.64,0.00512695,49.9955,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,True
58,1746969285.2646062,0.095749,0.889964,-0.182772,0.345196,0.00512093,1086.18,1,0.198,2952.64,0.00585938,49.9955,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,True
59,1746969285.2816129,0.0212339,0.880365,-0.211168,0.345524,0.00304049,1090.54,1,0.218,2952.64,0.00634766,49.9955,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,True
60,1746969285.3036625,0.0996825,0.859575,-0.230397,0.345848,0.000776466,1094.9,1,0.238,2952.64,0.00708008,49.9955,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,True
61,1746969285.3265257,0.116896,0.861666,-0.255667,0.346197,-0.00183136,1099.68,1,0.26,2952.64,0.00756836,49.9955,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,True
62,1746969285.3469114,0.0474603,0.854493,-0.263534,0.346513,-0.00428707,1104.03,1,0.28,2952.64,0.00830078,49.9955,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,True
63,1746969285.3640115,0.119049,0.802881,-0.26917,0.34682,-0.00663978,1108.37,1,0.3,2952.64,0.00878906,49.9955,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,True
64,1746969285.3857043,0.0465791,0.799672,-0.275221,0.347114,-0.00880891,1047.2,1,0.32,2952.64,0.00927734,49.9955,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,True
65,1746969285.404377,0.288792,0.79139,-0.269115,0.347406,-0.0109661,1047.2,1,0.34,2952.64,0.0100098,49.9955,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,True
66,1746969285.4266362,0.387134,0.822886,-0.266514,0.347711,-0.0131066,1047.2,1,0.36,2952.64,0.0119629,49.9955,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
67,1746969285.4464204,0.693968,0.749825,-0.2633,0.348004,-0.0150798,1047.2,1,0.38,2952.65,0.0151367,49.9954,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
68,1746969285.4656997,0.845089,0.616733,-0.253427,0.348261,-0.0168503,1047.2,1,0.4,2952.65,0.0195313,49.9954,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
69,1746969285.4839177,1.09467,0.493194,-0.239768,0.348471,-0.0181258,1047.2,1,0.42,2952.66,0.0249023,49.9954,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
70,1746969285.5044959,1.26337,0.374923,-0.219059,0.348637,-0.0189465,1047.2,1,0.44,2952.66,0.0317383,49.9953,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
71,1746969285.525153,1.51202,0.312578,-0.194502,0.348776,-0.0195325,1047.2,1,0.46,2952.67,0.0393066,49.9953,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
72,1746969285.5458956,1.66619,0.285118,-0.165537,0.348896,-0.0199388,1047.2,1,0.48,2952.68,0.0483398,49.9952,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
73,1746969285.5655355,1.99627,0.23188,-0.13439,0.34902,-0.0203326,1047.2,1,0.502,2952.69,0.0595703,49.9952,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
74,1746969285.5857596,2.10801,0.232057,-0.110934,0.349122,-0.0205377,1047.2,1,0.522,2952.7,0.0710449,49.9952,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
75,1746969285.6074674,2.40268,0.208376,-0.0860897,0.349223,-0.0207375,1047.2,1,0.542,2952.72,0.0837402,49.9951,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
76,1746969285.6263778,2.52267,0.22942,-0.067285,0.349322,-0.0208872,1047.2,1,0.562,2952.73,0.0976563,49.9951,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
77,1746969285.6473083,2.81996,0.211316,-0.0574042,0.349423,-0.0210555,1047.2,1,0.582,2952.74,0.112793,49.995,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
78,1746969285.6654387,2.9584,0.213228,-0.0419506,0.349527,-0.0212782,1047.2,1,0.602,2952.76,0.128662,49.995,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
79,1746969285.6885285,3.23155,0.233293,-0.0381584,0.349634,-0.0214933,1047.2,1,0.622,2952.78,0.145996,49.995,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
80,1746969285.708059,3.37613,0.237315,-0.0329762,0.349747,-0.0217713,1047.2,1,0.642,2952.8,0.164307,49.9949,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
81,1746969285.7269173,3.66755,0.230258,-0.034102,0.349861,-0.0220407,1047.2,1,0.662,2952.82,0.184082,49.9949,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
82,1746969285.7467988,3.79895,0.235895,-0.0439681,0.349979,-0.0223764,1047.2,1,0.682,2952.84,0.204834,49.9949,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,False
